104	28786	4	24.4
5143	103	10	15.32
5107	145	4	16.39
386	691	13	60.83
1917	12	37	79.88
126	10321	4	21.7
14989	1477	7	109.48
9699	105	11	46.17
270	1914	4	15.63
6261	16036	3	53.88
3236	2226	15	198.64
176	1415	17	78.22
1354	3194	11	123.32
25598	101	3	11.17
1132	159	27	121.41
107	21709	4	22.53
407	2675	11	86.3
114	5959	8	31.89
410	1219	3	9.93
2695	7390	4	53.81
6186	102	7	8.03
567	138	48	150.09
965	12680	3	36.16
114	5600	3	5.95
916	2178	4	29.07
5440	21405	5	99.74
955	18790	6	91.47
1423	264	3	7.86
9416	102	12	40.23
406	385	7	16.18
4150	18936	7	136.69
1909	101	62	102.63
5763	105	18	64.54
105	13393	9	44.35
180	214	17	10.37
20575	101	4	13.7
9884	10080	15	326.8
115	2037	16	40.49
448	470	3	4.67
9872	1040	3	33.99
3778	7797	7	110.33
24560	3929	5	98.7
11440	101	4	5.41
8788	1590	4	50.24
107	4743	5	5.61
8	20976	3	25.34
19951	2517	3	48.4
1299	9265	5	63.54
544	786	4	14.07
4380	2128	13	178.22
3392	2360	3	30.61
173	2070	10	44.33
5342	128	3	9.04
143	167	259	819.95
172	3434	3	10.21
5759	102	49	252.32
2373	394	4	21.8
4700	204	4	22.15
298	292	7	7.87
14609	5317	8	155.54
355	882	5	16.38
14032	111	4	16.83
2393	103	20	18.99
10931	104	7	21.49
25157	9450	6	144.9
2109	164	29	184.64
107	5397	4	4.29
280	9073	5	44.56
112	1107	18	11.7
108	1571	12	3.87
107	1966	14	12.16
198	440	10	15.48
233	4097	12	92.53
792	13975	3	35.61
115	17648	4	25.22
840	1	3	10.7
230	568	7	12.48
4219	103	14	22.32
1189	3130	17	200.59
294	108	108	53.8
13212	104	3	5.98
110	2432	8	6.24
12	3949	6	4.8
108	3158	10	12.86
148	5376	5	23.64
1043	122	20	40.7
2063	124	5	6.05
504	409	3	4.44
24744	101	3	10.01
598	620	4	12.95
117	4666	23	129.19
117	6264	6	22.31
2126	2926	3	28.54
118	7380	16	103.82
6155	372	4	32.05
115	2297	10	19.76
14237	101	6	16.56
1799	462	6	35.45
2854	690	4	29
2316	897	4	29.56
5256	102	12	19.69
146	3641	3	7.85
180	3992	3	12
6275	104	11	25.38
102	13719	5	13.57
1262	181	7	19.24
2692	540	3	17.81
178	1514	5	12.41
117	719	48	108.04
115	457	35	29.73
3175	1574	3	26.72
114	317	140	311.66
6247	108	25	125.93
12253	106	8	35.63
21665	2445	3	49.79
4805	461	31	379.36
2852	659	5	37.98
257	14568	4	39.47
2378	103	87	321.63
3403	105	11	13.87
2925	5336	6	81.34
15401	31178	3	72.94
335	2200	4	19.35
181	1237	3	3.86
19236	101	3	7.6
566	1157	5	24.74
1554	396	3	11.44
5069	123	4	11.66
4975	1372	3	29.64
4075	735	4	33.58
736	9771	3	31.46
12072	2509	6	94.86
409	108	96	82.17
7722	101	7	8.88
15446	13266	3	60.53
147	8164	6	38.21
373	981	3	8.14
107	1144	25	18.54
5885	118	4	11.53
773	3282	3	21.93
113	357	68	59.52
17178	102	6	23.99
23733	62	7	116.44
1187	675	4	19.86
937	8895	3	32.37
137	327	63	149.78
2719	126	10	34.35
4731	394	5	39.04
3391	102	68	267.66
5726	692	4	37.02
292	200	60	230.7
1286	186	8	25.59
197	2747	3	10.18
6235	113	4	9
803	265	6	15.87
331	4710	15	144.75
5649	102	15	33.67
108	7480	4	7.31
109	7611	3	4.94
1401	111	13	6.8
478	2285	6	39.77
3098	171	5	20.32
1806	606	5	31.01
4204	105	7	7.21
278	176	10	4.14
107	13564	4	14.4
1359	108	56	129.74
693	731	3	10.13
6991	164	3	15.53
3212	316	7	47.48
2254	400	4	21.32
220	281	71	304.78
280	2776	14	104.98
5062	115	11	46.53
1545	404	6	30.81
590	328	4	7.15
25921	2375	3	51.78
400	101	589	1357.28
1421	488	3	12.26
11967	972	7	96.51
340	4434	3	18.55
1483	562	3	13.43
11939	104	3	5.23
2920	383	3	16.01
102	1811	39	45.28
106	234	113	8.78
2234	397	78	900.16
192	278	13	12.31
164	307	18	20.18
15181	147	3	20.86
2358	481	20	184
20049	721	7	107.15
222	891	3	3.89
323	111	58	14.26
7	2295	6	13.24
13231	101	4	6.96
26475	2077	3	50.72
106	2457	19	28.44
7249	104	5	6.5
5207	14	32	99.95
4607	156	26	212.26
8720	4586	3	44.58
1410	104	24	8.74
101	7603	29	124.93
4669	196	4	21.37
105	4846	5	4.32
550	1016	4	16.64
131	4668	3	8.33
871	299	35	231.71
668	7268	4	39.59
2020	1696	36	471.65
41812	2981	3	61.94
484	281	8	18.07
12	27153	3	16.11
2532	277	6	32.99
105	4661	6	6.18
102	5801	8	9.53
193	1978	4	12.28
702	1670	3	15.91
189	432	9	10.69
2746	125	6	14.29
4308	1063	3	26.65
1426	10286	5	66.34
222	182	186	903.43
1754	250	16	99.52
106	2702	10	7.26
257	764	6	15
2331	105	12	8.12
12	11351	5	15.82
1389	3792	4	38.72
11967	108	6	24.37
9923	112	3	7.84
1386	113	17	20.77
112	8510	5	15.52
217	2293	3	9.63
1843	286	3	10.32
3674	18646	3	50.74
1361	200	6	18.19
4240	107	5	4.35
158	2463	5	15.75
185	1134	4	6.95
3727	165	3	10.18
182	642	8	12.9
184	411	11	14.02
151	1146	8	16.58
13895	121	6	41.14
18252	102	7	34.23
219	675	4	4.5
18813	108	6	35.25
508	12879	3	31.44
365	1993	3	12.85
12	9092	9	33.43
820	101	155	220.76
2864	105	17	27.22
186	2811	4	15.28
341	1778	3	11.36
158	1740	12	47.05
20584	108	4	21.29
4334	115	4	7.58
308	3059	4	22.08
8815	14475	3	55.62
1477	460	9	55.6
456	346	6	12.58
2915	107	23	58.44
12505	101	4	6.28
107	26561	3	16.9
7230	106	9	25.97
5088	8	3	11.24
1601	544	4	20.6
190	5639	4	23.23
102	4349	8	4.77
105	5991	25	112.49
17715	102	8	40.29
135	552	20	29.07
162	209	23	14.39
226	247	11	9.23
4725	107	7	11.46
1847	972	3	19.25
291	284	6	4.77
1819	104	24	18.45
2836	102	60	184.82
105	2121	239	1651.61
3675	235	7	44.09
102	173	359	45.67
135	783	8	5.98
1177	121	27	73.66
26667	1354	3	47.3
1847	108	125	609.19
12724	106	4	12.16
160	2609	10	46.21
3898	112	30	133.07
967	560	4	16.37
2085	2328	13	154.32
102	6766	8	12.45
1957	2014	20	244.56
1440	1092	14	127.22
15030	7	5	37.22
1922	2858	3	27.59
392	2401	5	29.56
104	5964	6	6.77
10674	4962	4	65.55
516	206	13	31.4
309	257	6	4.67
7785	104	9	22.86
2787	15525	3	46.38
197	13858	3	24.71
3315	464	12	107.62
7919	2747	4	54.95
2	3402	3	10.96
153	778	10	16.92
101	17498	6	22.34
2159	21	5	16.06
245	6281	6	46.36
4545	118	15	71.44
5312	9277	3	46.47
594	143	89	413.95
629	5490	3	25.09
1928	104	21	14.46
310	4605	5	35.59
1668	8634	3	36.12
972	186	4	5.9
10399	101	4	4.45
12	8349	8	25.55
462	247	6	8.13
107	8721	3	5.21
1859	366	3	12.34
229	976	5	11.85
5535	41108	3	67.26
110	2658	11	15.57
109	3836	5	4.43
107	3589	10	15.57
2304	104	18	14.28
113	2287	6	4.17
293	533	4	5.56
105	29802	3	17.17
1399	4393	4	40.53
804	3068	6	51.71
574	5360	3	24.08
11101	1964	5	72.27
128	15991	5	37.55
331	2159	3	12.61
644	207	10	24.18
173	624	6	5.97
576	646	3	8.07
228	42166	3	42.22
8	21698	5	50.72
7029	126	4	17.06
988	540	4	16.21
3062	135	22	124.68
2073	118	11	23.17
3001	416	4	24.7
28304	2691	3	54.39
4562	104	19	46.72
113	6998	6	20.01
148	1131	14	38.36
1708	1340	3	20.61
115	676	37	59.67
116	314	40	18.86
269	2592	3	12.39
1290	105	64	132.81
117	2290	8	13.26
3365	9	11	56.29
4261	108	7	9.67
2374	1729	10	108.54
848	1915	3	18.4
270	4709	6	42.95
7656	105	4	6.18
1457	191	22	121.23
2511	108	17	28.25
104	10598	4	7.62
1906	3808	8	95.68
2101	115	18	50.69
115	4647	3	4.79
23555	101	3	10.01
598	402	3	5.32
8074	499	15	187.3
1427	8	7	14.76
3506	106	7	4.99
920	474	7	32.94
7692	107	4	7.61
6672	109	3	4.01
1043	165	23	96.24
534	361	3	4.12
19403	102	6	28.28
1703	7	5	6.27
104	14911	3	7.24
208	1158	4	8.3
116	1024	11	7.34
782	1117	5	28.19
4297	104	8	6.73
114	2503	8	13.86
5318	106	5	5.44
241	109	557	1615.74
16225	101	9	39.89
109	6099	9	27.51
107	5355	4	4.21
172	4665	7	41.49
24654	102	4	18.29
329	7221	7	65.03
5623	12	5	6.46
8242	377	3	24.89
1435	105	29	28.63
2427	149	3	5.5
113	6349	13	60.3
1056	7657	5	58.39
1248	878	8	56.96
326	1385	3	9.15
168	3550	3	10.06
3297	12	19	42.81
12343	107	4	13.19
107	3867	6	5.55
108	3248	11	16.46
616	218	6	9.62
1729	170	14	63.84
31113	15399	3	72.94
113	649	22	8.84
645	507	12	60.4
1699	134	5	7.09
139	304	16	4.85
739	2397	5	37.1
144	1982	5	10.41
1431	2400	5	44.84
6070	319	3	20.9
3578	159	5	20.44
13966	220	3	25.67
860	924	6	34.93
4118	2515	10	134.06
9334	101	8	15.91
232	1215	4	9.64
743	109	27	10.97
4800	104	6	4.11
107	592	33	6.09
611	399	46	322.93
28695	108	3	18.46
12	213	244	175.8
1222	21	6	13.3
170	522	6	3.9
114	7280	3	7.97
305	6140	4	30
25189	102	4	20.15
14951	135	6	48.66
16842	101	3	6.02
5957	275	9	78.78
715	235	147	1223.96
5825	101	10	11.68
2346	244	10	59.46
440	4636	3	20.9
1259	1222	4	25.92
5764	560	3	24.48
2546	4777	4	48.05
447	22960	3	37.19
1739	1843	3	23.31
1132	128	80	432.95
9732	9	4	25.01
239	261	19	37.38
9760	101	25	127.3
8	3436	8	36.43
120	6815	3	9.14
117	7746	9	46.97
4681	1952	16	226.74
102	9043	8	18.97
8784	19733	4	81.93
566	732	3	8.79
602	592	3	7.77
502	540	3	6.09
30947	371	3	41.92
116	5633	3	6.35
21000	102	3	9.67
546	6438	5	47.42
3165	3405	4	46.28
12665	109	4	14.81
12	2851	17	29.24
197	1372	5	13.18
110	1416	15	9.9
107	743	40	26.77
7452	220	3	19.5
2238	138	6	14.62
3197	206	3	11.7
12909	5589	17	365.23
989	1007	4	22.24
139	5908	4	16.9
448	3047	4	25.68
546	2973	3	18.63
152	215	21	8.5
1711	1158	5	37.98
727	1178	3	13.78
1813	109	24	42.77
16329	612	9	131.9
6825	102	5	4.26
107	12880	3	8.45
15205	264	3	28.23
7144	107	6	14.47
972	102	147	318.54
107	8687	4	8.78
2916	539	7	54.84
4041	104	28	79.82
370	332	30	134.54
12	8291	4	7.51
527	1253	13	88.99
17824	106	3	10.82
105	21068	3	12.59
1511	550	3	13.36
3846	15392	9	172.25
15725	104	3	7.62
2810	12	17	28.64
196	134	36	13.84
7477	123	5	22.18
404	8792	3	25.94
105	5250	6	7.84
24335	6442	4	82.02
2772	5195	3	35.7
102	6804	5	4.26
189	7971	3	18.62
15099	376	16	247.89
192	5953	3	16.28
102	4422	9	7.07
21972	102	3	10.48
9343	108	8	30.21
7168	102	6	7.42
6139	104	12	28.96
5114	106	19	64.96
642	7000	3	27.3
37653	104	3	22.01
101	6407	7	6.05
394	342	5	7.44
24087	2165	5	90.59
5690	245	8	64.14
395	466	4	7.01
3796	104	16	26.31
1375	4591	3	28.87
15697	108	4	16.44
1751	1276	4	29.64
101	2942	21	17.5
6833	107	4	6.39
764	202	42	231.32
192	3318	3	11.33
106	3306	13	19.6
106	1455	58	127.95
2235	1471	3	23.46
16628	104	5	18.9
1460	8879	3	35.37
158	1666	5	11.03
819	2906	5	40.78
18831	10356	4	83.28
280	1782	3	9.92
4811	12	9	17.12
4945	8495	24	483.48
5259	244	3	17.38
396	1388	5	22.57
1448	109	48	118.47
430	107	50	10.33
18571	4555	3	52.61
6663	102	7	9.14
7014	128	7	38.15
23101	1095	3	43.67
1005	520	4	16.14
13920	450	8	102.86
157	433	20	35.15
3727	122	8	26.58
14030	8361	9	189.47
310	2107	12	80.7
397	5974	8	76.03
250	102	152	4.31
16234	108	3	10.92
3308	104	14	15.72
249	491	7	12.19
157	2289	4	10.08
102	5719	15	34.08
1094	115	9	4.3
106	4233	8	10.17
101	6107	17	38.29
122	22452	3	21.72
4605	101	27	63.66
10162	6732	4	68.59
930	1594	5	34.53
15130	106	3	9.02
421	1279	3	10.43
391	528	3	4.51
840	32561	4	69.71
2269	101	31	27.75
13137	107	3	8.74
10292	104	3	3.9
13640	11332	4	79.09
259	576	6	11.45
1630	212	3	6.97
102	1521	45	45.25
21776	2937	3	51.22
2558	4965	4	48.58
18194	9	7	71.36
1656	123	5	3.84
160	1559	10	32.93
5269	104	8	10.41
13165	105	3	7.56
105	443	121	127.11
609	118	156	669.89
101	1989	38	36.45
426	6520	4	33.84
5425	1614	3	31.66
134	1764	7	14.38
135	1136	13	28.71
11598	136	3	16.72
106	5024	5	4.91
102	5584	14	29.21
391	2903	4	23.82
176	10639	5	39.74
101	5444	25	68.28
1602	1524	4	30.38
5563	351	3	20.85
17302	104	3	8.48
117	8848	3	9.96
363	535	4	7.36
2399	539	29	297.52
2498	106	31	74.09
3523	104	23	48.52
454	102	133	72.53
5596	113	5	11.93
1446	204	3	5.96
193	7777	3	18.77
390	922	4	12.74
1602	3239	5	50.35
102	17274	4	12.18
158	1017	6	9.25
153	1139	6	9.81
151	1882	3	4.43
22664	250	3	32.6
1297	112	15	9.44
314	774	3	5.32
756	1772	6	42.12
4069	2527	4	45.94
10854	102	9	29.01
2601	2288	4	39.91
15170	111	5	24.85
365	768	96	851.94
13120	107	5	19.84
367	538	10	35.03
466	105	1229	7522.5
18339	101	3	7.01
3108	13842	3	46.03
546	2767	17	162.25
330	5208	6	48.1
9871	143	3	16.15
20565	7608	9	211.68
542	1500	8	50.65
3807	7796	4	58.25
647	112	240	964.78
172	1827	4	9.64
14844	104	15	102.63
15865	106	3	9.42
113	1774	22	48.12
6426	287	3	20.47
586	26800	6	99.26
613	189	6	7.42
108	391	47	4.35
113	4012	5	7.6
807	350	27	168.45
262	218	19	32.76
7327	210	20	209.41
4176	1274	3	27.5
171	20832	3	27.59
1524	1814	6	52.49
101	10946	4	4.9
102	8833	5	7.09
106	9297	5	12.37
980	274	43	302.83
212	7493	4	27.96
148	2671	3	5.84
238	872	14	58.43
3398	133	18	99.42
1294	594	12	84.19
5315	124	40	324.16
4899	104	13	25.3
1674	107	12	4.96
3721	111	9	16.99
38975	188	3	40.41
653	877	4	17.02
1709	525	9	61.84
243	1322	9	38.21
3879	722	6	54.07
19583	103	4	15.84
18558	105	4	17.61
115	1865	7	6.99
3685	101	28	50.59
174	1172	18	77.06
22108	136	3	24.38
14271	2146	3	43.07
916	2454	5	40.21
30982	1253	3	50.6
176	7623	3	17.38
20042	112	5	31.12
16197	124	6	45.94
440	958	32	244.35
117	8201	3	9.39
947	1884	10	88.17
649	204	4	3.87
325	2526	17	136.52
4410	694	4	33.85
107	290	182	208.53
1219	1089	4	24.7
204	1091	3	4.44
1733	535	4	21.32
110	2000	17	25.8
18554	102	4	13.68
110	3847	6	7.41
8	19178	5	47.45
15733	1059	7	105.39
12	2266	15	15.5
772	311	7	22.7
171	3658	11	66.93
1346	548	3	12.54
19128	1912	3	46.15
234	207	14	12.16
31126	2801	3	56.95
924	283	3	5.81
5682	143	3	11.32
11921	170	4	30.47
15508	101	3	5.22
4982	104	20	56.87
137	856	7	5.65
4417	108	6	7.29
4828	465	6	51.88
2245	149	5	12.57
197	536	25	88.49
1638	285	4	14.61
3164	101	25	31.07
12	2062	14	10.68
4191	633	15	163.05
292	728	3	4.5
268	314	15	33.85
264	1860	144	1644.35
229	408	6	5.61
232	1025	36	225.84
1248	641	3	13.2
20815	285	4	46.57
104	26535	4	21.81
31315	31145	4	120.97
5621	637	4	36.08
2586	108	92	478.72
9973	111	10	50.43
1869	1739	4	33.54
101	13815	3	4.26
148	4068	3	8.85
115	2597	11	26.78
1805	1421	5	41
117	883	14	10.72
3176	106	29	82.77
1223	1398	4	26.89
114	489	112	318
174	809	5	6
6882	464	3	24.77
104	14605	4	11.47
2728	245	13	89.53
4497	747	3	24.43
504	175	9	11.42
570	109	178	505.96
3436	1973	4	41.46
107	23027	4	22.53
982	120	126	676.18
920	171	10	25.3
35042	101	3	14.83
4043	2811	5	60.91
568	199	81	491.7
2511	404	5	30.4
24457	108	3	15.69
15809	5867	5	94.01
373	619	4	8.95
474	269	4	3.99
1014	2678	3	22.4
17446	101	5	16.35
120	3686	3	4.44
778	218	4	5.53
5827	2041	7	92
305	235	8	7.24
12196	107	3	7.93
5413	101	16	28.96
6434	103	10	21.07
3204	12	11	13.86
101	16234	3	5.6
180	1269	3	3.98
108	7643	3	4.26
12	7907	3	3.86
1434	1855	4	31.38
106	26504	5	34.6
12344	4261	7	124.23
8914	750	9	113.44
4950	292	5	35.84
139	4437	3	8.6
794	26463	3	43.52
295	6674	14	144.69
110	4542	5	6.67
11613	1164	4	50.93
142	1682	10	27.96
138	109	966	1577.77
109	1708	17	18.53
12	3427	19	44.88
803	540	3	9
8	20323	6	62.11
19033	107	3	12.48
12995	102	7	22.56
3658	108	6	4.99
4451	101	27	60.95
110	8755	3	6.29
428	438	3	3.91
655	30164	3	43.74
12747	7	6	43.4
3730	3189	11	153.38
311	3648	5	32.15
36263	101	3	19.24
3490	1620	4	39.4
22392	102	3	10.48
455	282	7	13.31
24438	106	7	55.96
131	4314	3	7.69
8920	12	4	8.24
4817	4817	8	122.49
8155	3304	4	57.3
15033	101	4	8.65
257	6966	4	29.56
2172	106	40	100.66
1182	150	6	8.91
191	183	22	16.12
103	974	48	30.41
102	2087	25	19.62
259	2741	16	120.74
4340	1268	4	39.49
799	1739	4	25.14
102	3699	21	35.8
21499	7464	3	58.55
105	2553	64	248.83
1816	165	4	8.8
284	224	171	1052.79
6840	118	9	44.51
706	30489	3	44.2
1144	2859	3	23.77
132	586	12	9.55
4408	101	14	14.85
2170	195	225	2801.8
673	238	9	24.44
10159	113	3	9.28
6449	105	10	27.24
101	1403	42	19.65
425	6729	6	56.46
103	110	23854	92026.9
3157	108	97	585.89
101	3390	41	95.46
3829	121	7	21.37
106	6427	5	7.59
18488	101	3	7.01
19515	103	4	15.84
21743	6904	3	58.7
520	768	3	8.55
12022	14	4	5.9
101	5897	12	18.22
5499	108	9	22.36
104	4717	8	8.42
101	18801	4	11.81
12	14211	3	8.63
340	230	13	23.07
15406	20344	3	65.98
851	21	22	84.34
956	8297	5	58.51
6477	102	24	88.45
1711	243	22	146.88
1060	17616	5	73.77
137	10353	3	16.05
8960	101	13	37.39
233	9326	5	42.06
563	102	102	52.34
527	8	8	4.52
2599	106	12	10.8
3945	786	4	33.77
3407	5772	4	53.3
104	24167	3	12.66
7236	1243	3	32.24
432	1130	6	27.69
157	4014	3	10.09
1366	168	8	22.62
15667	8622	4	77.78
1653	112	17	21.03
12773	102	8	28.24
313	3491	82	1034.09
9403	40827	3	72.16
5931	203	5	33.3
186	608	5	4.74
2	1923	3	6.81
2733	176	3	8.9
185	994	18	75.29
4301	6772	14	241.75
6020	108	15	56.45
107	10857	3	7.02
11582	924	4	48.82
108	8592	3	5.08
9442	2833	5	74.18
340	5688	3	20.76
107	9252	3	5.63
431	1692	5	25.92
432	827	3	7.79
21588	57	4	60.02
131	1767	5	6.95
101	1071	40	6
105	1597	25	24.34
255	118	289	964.33
1272	120	10	11.76
35165	12492	3	70.43
2773	1018	13	137.29
11357	314	3	26.46
502	13138	3	31.68
359	908	3	7.36
7165	1022	3	30.98
1477	126	31	125.44
17979	106	4	17
2083	14	67	133.41
1027	8	10	20.96
131	5469	3	9.63
166	5381	3	13.51
1507	989	4	25.77
4989	111	9	24.19
106	7569	4	6.21
23897	1435	4	65.18
102	7106	7	10.19
31381	14	4	25.57
1063	2824	3	23.12
554	652	3	7.92
1025	180	4	5.65
6489	6218	35	740.36
166	1192	64	421.28
11120	332	5	50.33
5909	108	6	11.56
104	1122	244	977.01
101	268	1310	3769.68
105	4004	8	8.91
1309	555	4	18.84
887	10644	12	173.21
288	160	24	29.84
1244	123	8	7.32
116	14301	3	14.84
227	125	48	32.8
7794	235	5	39.41
28714	5449	5	112.1
5992	104	7	9.77
1479	2572	3	24.66
249	5883	3	18.44
463	215	10	18.39
24893	610	4	57.11
433	118	25	12.18
3976	317	16	145.75
188	3070	5	22.41
728	3711	3	22.58
311	810	7	23.42
6351	118	5	17.72
4299	2612	3	33.4
4224	13342	3	47.91
8622	101	5	5.01
126	1035	8	7.87
109	14900	4	17.14
1611	1471	3	20.85
6553	33778	4	91.72
4674	1069	4	38.86
11364	9	3	18.5
940	559	4	16.1
7237	113	3	6.34
110	8965	3	6.43
246	1924	4	14.65
7816	106	9	28.25
10765	108	7	27.78
158	544	13	19.91
17740	109	4	19.75
6921	1132	4	44.17
4874	274	6	43.83
1893	101	24	7.34
356	2001	4	19.06
3932	105	14	27.92
5183	112	37	220.16
105	6586	4	4.71
104	4740	16	35.98
102	5996	11	20.1
15030	1343	8	126.09
10144	10710	14	308.04
3421	2265	3	30.36
166	4794	3	12.47
101	1378	56	45.04
102	1246	105	213.63
104	523	178	266.94
166	593	12	21.24
164	839	7	10.74
636	1003	6	31.68
10676	457	4	40.93
12114	1291	5	68.1
3195	170	11	62.74
830	580	3	9.78
227	1558	5	16.63
967	5841	3	28.74
7796	101	21	74.49
3735	2384	5	57.64
2890	14714	5	82.3
106	3021	13	16.98
101	3353	33	61.63
12691	104	5	14.46
1814	12	21	23.18
104	816	60	39.86
192	598	39	177.99
7448	133	8	49.85
19664	188	3	28.21
2566	38582	3	60.75
132	786	11	12.96
131	910	10	12.46
14309	17409	8	192.06
3068	4238	4	48.45
164	2224	4	10.55
833	104	77	81.68
25173	6599	3	60.52
4244	1161	3	27.12
101	4111	17	20.31
4694	109	10	25.32
8656	103	6	11.76
8756	145	3	15.23
106	2134	109	502.54
1622	13788	3	40.46
363	259	6	6.34
6170	102	18	51.35
195	7269	4	26.52
2946	109	8	8.45
106	4771	11	23.37
7577	826	4	42.2
12	27719	4	27.46
104	4508	74	427.11
549	167	73	361.45
6859	526	4	36.6
5296	1552	3	31.14
343	423	9	23.43
12	13485	4	13.4
342	291	15	39.9
183	493	10	14.82
155	138	81	60.66
556	5310	4	34.09
153	1368	6	11.72
220	603	74	463.49
101	20589	3	8.28
8	27766	5	61.29
102	20985	3	9.67
7554	164	3	16.25
430	3063	3	17.19
109	9656	3	6.79
8227	101	8	13.22
562	2923	3	18.73
12265	101	8	23.63
310	972	3	6.8
346	104	842	2966.07
156	3820	4	14.87
12	15273	3	9.34
185	315	17	26.06
695	122	13	8.12
8	31120	3	32.28
153	1100	6	9.38
151	327	12	5.23
107	15133	3	10.08
127	620	14	12.98
220	1891	4	13.21
23172	107	3	14.69
309	2175	3	12.24
102	22441	3	10.48
11073	300	3	26.14
10562	121	3	13.14
23617	102	3	11.44
213	6732	3	18.28
429	1634	7	40.24
14084	101	8	27.41
10911	108	7	28.34
11936	12	7	29.05
12	8542	4	7.69
106	1938	17	14.41
19184	9	3	24.57
7990	944	4	44.19
160	434	112	560.34
18510	2239	3	46.73
827	2662	9	82.48
1336	101	34	7.09
10197	102	5	9.14
106	3909	30	105.07
6231	108	6	12.37
1113	3116	4	34.67
521	3987	3	20.75
520	3871	13	127.91
7706	101	6	6.16
5657	1677	7	87.86
105	5501	7	11.64
102	4833	7	4.42
6558	273	3	20.23
6715	3696	6	89.36
3516	8	22	147.12
965	338	3	7.25
8378	2005	4	52.19
3138	165	19	125.42
1440	2165	37	476.95
15605	3223	3	47.53
146	10645	3	17.15
1198	10571	3	35.76
583	1014	8	45.16
3421	3780	3	34.5
131	5492	3	9.7
2083	143	5	10.77
18227	109	3	13.43
102	719	70	29.91
105	1568	38	60.18
7	1534	6	7.87
1572	4938	3	30.6
18120	34423	3	74.46
11254	108	4	11.85
31278	406	3	42.41
102	3087	131	719.54
1085	24949	4	62.71
158	5371	3	12.73
494	635	15	80.8
1389	101	87	130.88
129	3090	6	17.27
2683	18865	4	67.05
793	341	5	14.5
23144	105	3	13.43
1055	11203	8	111.93
16	2630	5	26.47
2488	156	4	10.64
348	111	162	282.79
470	33369	3	43.61
6069	2578	7	97.54
2422	196	4	14.39
108	6272	11	35.73
295	5628	3	19.66
664	9523	4	42.79
9459	136	11	85.45
1401	3423	4	37.71
6998	159	3	15.02
110	1963	12	11.35
18236	102	3	8.36
107	325	68	11.67
171	1134	8	20.49
1667	554	6	36.73
12992	10518	11	242.85
233	557	14	42.24
117	18961	3	17.73
8	19199	5	47.45
299	106	471	1202.73
297	889	5	14.42
533	1229	5	24.58
104	11726	6	17.96
597	1930	17	149.45
117	5801	3	6.58
5710	103	23	79.04
1398	108	207	1073.38
2516	151	4	10.46
303	101	837	1933.85
11141	2515	3	42.02
117	3166	4	4.96
12286	104	3	5.47
1198	3138	18	214.78
150	1537	4	5.3
148	223	64	114.42
106	15698	3	9.42
20290	101	3	8.28
1131	1102	6	41.21
642	13324	3	33.43
7265	104	4	3.85
101	12379	8	23.63
2730	4157	6	75.46
105	13963	13	82.14
239	529	7	12.6
104	13559	7	26.97
25292	22107	5	132.99
2976	10632	3	42.84
12768	164	4	30.83
114	1152	9	4.5
148	4282	6	26.55
3057	128	32	197.02
948	1587	6	43.74
504	3215	4	27.28
3982	1209	5	49.74
469	803	20	127.18
4651	107	9	18.3
108	352	102	70.79
197	1135	5	11.4
3387	30097	4	78.97
13243	106	4	12.55
1056	6496	4	42.76
14266	104	3	6.57
112	3917	20	71.93
2242	3869	4	43.99
296	582	5	9.68
4188	105	7	7.12
6332	9	3	13.08
12	3110	17	32.67
1468	184	115	1013.23
384	101	634	1489.03
101	26279	3	11.17
413	534	4	8.34
2619	448	8	59.28
989	741	9	57.68
113	169	107	12.93
25589	108	3	16.9
268	2714	3	12.7
144	1379	4	3.87
233	3560	5	27.66
1153	135	14	33.22
173	2842	3	8.87
331	294	11	22.92
6779	1432	4	45.91
1793	1724	5	43.42
108	3724	9	13.21
293	257	9	11.14
38835	102	3	20.74
110	2916	8	8.85
805	849	3	12.15
4701	102	13	19.29
353	660	8	27.5
3959	14	54	182.27
385	2002	3	13.18
1912	104	133	546.11
2967	8	14	73.64
891	106	34	18.27
110	4500	6	9.57
107	5967	4	5.13
3578	1325	5	49.28
6759	101	9	12.23
5732	103	22	74.11
3914	112	7	11.53
844	12	317	1434.68
12740	106	5	17.51
176	2979	4	14.84
3204	136	8	30.17
10691	1152	14	216.33
146	1640	5	8.31
242	2689	6	31.58
603	5212	3	24.23
12	21257	3	13.08
533	601	3	7.11
1016	308	9	39.49
3268	4427	4	49.66
120	5312	3	7.15
918	101	57	16.81
439	703	4	11.16
3469	287	3	15.16
101	9648	5	6.31
374	264	6	6.9
105	10806	8	31.43
534	114	23	11.56
8	5165	5	23.97
101	12324	6	14.02
439	2344	6	38.85
6217	14	27	89.55
8270	104	9	24.1
189	9045	8	69.73
1291	1820	3	20.92
2852	102	38	81.94
3504	4591	3	36.36
10758	101	4	4.67
242	247	12	13.1
5768	109	5	9.06
108	16782	4	17.73
146	1471	5	7.18
12	17062	4	16.7
1131	1371	20	195.73
210	124	1000	5738.57
270	2679	3	12.61
300	3582	17	149.77
115	143	115	7.86
835	5277	9	100.53
5108	1483	3	30.53
113	6578	3	5.68
109	8097	17	90.95
107	7322	7	19.45
5176	105	6	7.61
112	6462	5	11.69
113	4354	5	8.6
107	5592	8	18.53
576	173	6	4.97
169	5282	7	43.53
110	515	158	394.78
774	2868	9	82.72
107	1650	17	13.8
